YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_x,body_y,tail_x,tail_y,head_x,head_y,FRAME_PATH
2020,12,7,1,7,53,975593,0,321,0,36,32,382,000000339_000025266_c.png
2020,12,7,1,7,53,998425,0,335,0,38,40,381,000000340_000025333_c.png
2020,12,7,1,7,54,21182,0,336,0,38,37,382,000000341_000025399_c.png
2020,12,7,1,7,54,45121,0,324,0,38,35,382,000000342_000025466_c.png
2020,12,7,1,7,54,68635,0,316,0,38,36,382,000000343_000025533_c.png
2020,12,7,1,7,54,92874,0,324,0,38,38,382,000000344_000025599_c.png
2020,12,7,1,7,54,115124,0,328,0,36,39,382,000000345_000025666_c.png
2020,12,7,1,7,54,138022,0,328,0,38,34,382,000000346_000025733_c.png
2020,12,7,1,7,54,161572,0,321,0,38,35,382,000000347_000025799_c.png
2020,12,7,1,7,54,185331,0,317,0,38,40,381,000000348_000025866_c.png
2020,12,7,1,7,54,209651,0,320,0,36,39,381,000000349_000025933_c.png
2020,12,7,1,7,54,231386,0,325,18,218,38,382,000000350_000025999_c.png
2020,12,7,1,7,54,254193,0,325,0,36,39,382,000000351_000026066_c.png
2020,12,7,1,7,54,276666,0,327,0,38,34,382,000000352_000026133_c.png
2020,12,7,1,7,54,297211,0,334,17,218,34,382,000000353_000026199_c.png
2020,12,7,1,7,54,319876,0,322,0,36,37,382,000000354_000026266_c.png
2020,12,7,1,7,54,343831,0,315,0,38,39,382,000000355_000026333_c.png
2020,12,7,1,7,54,368351,0,323,0,38,38,382,000000356_000026399_c.png
2020,12,7,1,7,54,395766,0,330,0,38,39,382,000000357_000026466_c.png
2020,12,7,1,7,54,420696,0,321,0,38,39,382,000000358_000026533_c.png
2020,12,7,1,7,54,446371,0,327,0,36,34,382,000000359_000026599_c.png
2020,12,7,1,7,54,469566,0,324,0,36,39,382,000000360_000026666_c.png
2020,12,7,1,7,54,492365,0,338,0,36,35,382,000000361_000026733_c.png
2020,12,7,1,7,54,515888,0,325,0,38,38,382,000000362_000026799_c.png
2020,12,7,1,7,54,539987,0,319,0,38,36,382,000000363_000026866_c.png
2020,12,7,1,7,54,566336,0,316,0,36,39,382,000000364_000026933_c.png
2020,12,7,1,7,54,591309,0,324,0,39,39,382,000000365_000026999_c.png
2020,12,7,1,7,54,615946,0,336,0,38,39,382,000000366_000027066_c.png
2020,12,7,1,7,54,641330,0,334,0,38,30,382,000000367_000027133_c.png
2020,12,7,1,7,54,664929,0,335,0,38,37,382,000000368_000027199_c.png
2020,12,7,1,7,54,687392,0,327,0,36,35,382,000000369_000027266_c.png
2020,12,7,1,7,54,710839,0,325,0,38,37,382,000000370_000027333_c.png
2020,12,7,1,7,54,733761,0,322,0,38,36,382,000000371_000027399_c.png
2020,12,7,1,7,54,758187,0,334,0,36,31,382,000000372_000027466_c.png
2020,12,7,1,7,54,781700,0,337,0,38,37,382,000000373_000027533_c.png
2020,12,7,1,7,54,804694,0,326,0,38,39,382,000000374_000027599_c.png
2020,12,7,1,7,54,828480,0,326,0,38,38,382,000000375_000027666_c.png
2020,12,7,1,7,54,852197,0,307,0,38,38,382,000000376_000027733_c.png
2020,12,7,1,7,54,876804,0,323,0,38,38,382,000000377_000027799_c.png
2020,12,7,1,7,54,899797,0,327,0,38,39,382,000000378_000027866_c.png
2020,12,7,1,7,54,923073,0,318,0,38,37,382,000000379_000027933_c.png
2020,12,7,1,7,54,947062,0,334,0,38,35,382,000000380_000028333_c.png
2020,12,7,1,7,54,970556,0,322,0,38,39,381,000000381_000028399_c.png
2020,12,7,1,7,54,995460,0,336,0,38,40,381,000000382_000028466_c.png
2020,12,7,1,7,55,20633,0,334,0,36,39,382,000000383_000028799_c.png
2020,12,7,1,7,55,47863,0,319,0,38,35,382,000000384_000028866_c.png
2020,12,7,1,7,55,73049,0,337,0,36,36,382,000000385_000028933_c.png
2020,12,7,1,7,55,98937,0,321,0,38,39,382,000000386_000028999_c.png
2020,12,7,1,7,55,118303,0,325,17,218,38,382,000000387_000029199_c.png
2020,12,7,1,7,55,143937,0,322,0,38,37,382,000000388_000029266_c.png
2020,12,7,1,7,55,167532,0,337,0,38,35,382,000000389_000029333_c.png
2020,12,7,1,7,55,187746,0,322,28,229,32,382,000000390_000029399_c.png
2020,12,7,1,7,55,210945,0,325,0,36,36,382,000000391_000029466_c.png
2020,12,7,1,7,55,233457,0,319,0,36,35,382,000000392_000029533_c.png
2020,12,7,1,7,55,253421,0,337,18,218,38,382,000000393_000029599_c.png
2020,12,7,1,7,55,276137,0,337,0,38,35,382,000000394_000029666_c.png
2020,12,7,1,7,55,296346,0,337,17,218,38,382,000000395_000029733_c.png
2020,12,7,1,7,55,319025,0,321,0,36,39,381,000000396_000029799_c.png
2020,12,7,1,7,55,341499,0,337,0,36,36,382,000000397_000029866_c.png
2020,12,7,1,7,55,363804,0,323,39,221,39,382,000000398_000029933_c.png
2020,12,7,1,7,55,387030,0,335,18,224,37,382,000000399_000029999_c.png
2020,12,7,1,7,55,407658,0,336,39,220,21,381,000000400_000030066_c.png
2020,12,7,1,7,55,431180,0,323,0,38,37,382,000000401_000030133_c.png
2020,12,7,1,7,55,453419,0,325,0,36,39,381,000000402_000030199_c.png
2020,12,7,1,7,55,475923,0,329,0,38,35,382,000000403_000030266_c.png
2020,12,7,1,7,55,498441,0,324,0,38,37,382,000000404_000030333_c.png
2020,12,7,1,7,55,522080,0,334,0,38,37,382,000000405_000030399_c.png
2020,12,7,1,7,55,545175,0,322,17,218,34,382,000000406_000030466_c.png
2020,12,7,1,7,55,568899,0,320,0,38,39,382,000000407_000030533_c.png
2020,12,7,1,7,55,592143,0,315,0,38,35,382,000000408_000030599_c.png
2020,12,7,1,7,55,615477,0,327,0,38,39,382,000000409_000030666_c.png
2020,12,7,1,7,55,640634,0,337,0,36,38,382,000000410_000030733_c.png
2020,12,7,1,7,55,663578,0,327,0,38,39,382,000000411_000030799_c.png
2020,12,7,1,7,55,685885,0,320,0,38,37,382,000000412_000030866_c.png
2020,12,7,1,7,55,710587,0,328,0,38,36,382,000000413_000030933_c.png
2020,12,7,1,7,55,734930,0,314,0,36,35,382,000000414_000030999_c.png
2020,12,7,1,7,55,765034,0,337,0,36,37,382,000000415_000031066_c.png
2020,12,7,1,7,55,791078,0,323,0,36,35,382,000000416_000031133_c.png
2020,12,7,1,7,55,814337,0,325,0,38,11,380,000000417_000031199_c.png
2020,12,7,1,7,55,835583,0,326,18,218,32,382,000000418_000031266_c.png
2020,12,7,1,7,55,859861,0,332,1,41,39,382,000000419_000031333_c.png
2020,12,7,1,7,55,882360,0,325,0,38,40,381,000000420_000031399_c.png
2020,12,7,1,7,55,904311,0,320,0,38,37,382,000000421_000031533_c.png
2020,12,7,1,7,55,928037,0,326,0,38,32,382,000000422_000031599_c.png
2020,12,7,1,7,55,951293,0,315,0,36,40,381,000000423_000031666_c.png
2020,12,7,1,7,55,975120,0,324,0,38,34,382,000000424_000031733_c.png
2020,12,7,1,7,55,997481,0,319,0,38,39,382,000000425_000031799_c.png
2020,12,7,1,7,56,19470,0,321,0,36,38,382,000000426_000031866_c.png
2020,12,7,1,7,56,42603,0,337,0,38,40,381,000000427_000031933_c.png
2020,12,7,1,7,56,64955,0,336,0,36,35,382,000000428_000031999_c.png
2020,12,7,1,7,56,84334,0,321,18,218,38,382,000000429_000032066_c.png
2020,12,7,1,7,56,105738,0,322,17,218,36,382,000000430_000032133_c.png
2020,12,7,1,7,56,123656,0,336,18,217,34,382,000000431_000032199_c.png
2020,12,7,1,7,56,149125,0,319,0,36,36,381,000000432_000032266_c.png
2020,12,7,1,7,56,174664,0,322,0,36,35,382,000000433_000032333_c.png
2020,12,7,1,7,56,195411,0,324,18,224,37,382,000000434_000032399_c.png
2020,12,7,1,7,56,218242,0,326,0,38,37,382,000000435_000032466_c.png
2020,12,7,1,7,56,241813,0,337,0,36,36,382,000000436_000032533_c.png
2020,12,7,1,7,56,260539,0,337,17,218,39,381,000000437_000032599_c.png
2020,12,7,1,7,56,282236,0,330,0,36,37,382,000000438_000032666_c.png
2020,12,7,1,7,56,300543,0,336,18,218,40,379,000000439_000032733_c.png
2020,12,7,1,7,56,323811,0,337,0,38,39,381,000000440_000032799_c.png
2020,12,7,1,7,56,344777,0,336,17,218,37,382,000000441_000032866_c.png
2020,12,7,1,7,56,368927,0,337,39,220,40,381,000000442_000032933_c.png
2020,12,7,1,7,56,398668,0,335,18,218,38,382,000000443_000032999_c.png
2020,12,7,1,7,56,425153,0,332,0,38,32,382,000000444_000033066_c.png
2020,12,7,1,7,56,448617,0,337,0,38,33,382,000000445_000033133_c.png
2020,12,7,1,7,56,471209,0,314,0,36,35,381,000000446_000033199_c.png
2020,12,7,1,7,56,490283,0,338,18,224,37,382,000000447_000033266_c.png
2020,12,7,1,7,56,510022,0,333,17,218,38,381,000000448_000033333_c.png
2020,12,7,1,7,56,534534,0,326,0,38,37,382,000000449_000033399_c.png
2020,12,7,1,7,56,562062,0,323,0,38,37,382,000000450_000033466_c.png
2020,12,7,1,7,56,586580,0,335,0,38,40,381,000000451_000033533_c.png
2020,12,7,1,7,56,610392,0,325,0,36,35,382,000000452_000033599_c.png
2020,12,7,1,7,56,635326,0,335,0,38,37,382,000000453_000033666_c.png
2020,12,7,1,7,56,659188,0,331,0,38,37,382,000000454_000033733_c.png
2020,12,7,1,7,56,678137,0,338,39,220,36,382,000000455_000033799_c.png
2020,12,7,1,7,56,696901,0,321,18,224,35,382,000000456_000033866_c.png
2020,12,7,1,7,56,720105,0,329,0,38,38,382,000000457_000033933_c.png
2020,12,7,1,7,56,743193,0,325,0,36,33,382,000000458_000033999_c.png
2020,12,7,1,7,56,765547,0,320,0,38,38,382,000000459_000034066_c.png
2020,12,7,1,7,56,789671,0,324,0,38,37,382,000000460_000034133_c.png
2020,12,7,1,7,56,813281,0,323,0,36,37,382,000000461_000034199_c.png
2020,12,7,1,7,56,837219,0,336,0,38,39,382,000000462_000034266_c.png
2020,12,7,1,7,56,858107,0,334,17,218,37,382,000000463_000034333_c.png
2020,12,7,1,7,56,879535,0,322,0,38,40,381,000000464_000034399_c.png
2020,12,7,1,7,56,900898,0,319,0,38,34,382,000000465_000034466_c.png
2020,12,7,1,7,56,923800,0,322,0,38,39,382,000000466_000034533_c.png
2020,12,7,1,7,56,945741,0,324,0,36,35,382,000000467_000034599_c.png
2020,12,7,1,7,56,968080,0,324,0,36,39,382,000000468_000034666_c.png
2020,12,7,1,7,56,989314,0,322,0,38,38,382,000000469_000034733_c.png
2020,12,7,1,7,57,12001,0,323,0,36,39,382,000000470_000034799_c.png
2020,12,7,1,7,57,34241,0,315,0,38,34,382,000000471_000034866_c.png
2020,12,7,1,7,57,57342,0,336,0,36,38,382,000000472_000034933_c.png
2020,12,7,1,7,57,79028,0,326,0,36,39,382,000000473_000034999_c.png
2020,12,7,1,7,57,101127,0,318,0,38,33,382,000000474_000035066_c.png
2020,12,7,1,7,57,123938,0,320,0,38,38,382,000000475_000035133_c.png
2020,12,7,1,7,57,146975,0,335,0,38,35,382,000000476_000035266_c.png
2020,12,7,1,7,57,169586,0,327,0,36,40,381,000000477_000035333_c.png
2020,12,7,1,7,57,188793,0,316,39,221,40,381,000000478_000035399_c.png
2020,12,7,1,7,57,210534,0,326,0,36,39,382,000000479_000035466_c.png
2020,12,7,1,7,57,232325,0,319,0,36,39,382,000000480_000035533_c.png
2020,12,7,1,7,57,254047,0,327,0,38,36,382,000000481_000035599_c.png
2020,12,7,1,7,57,275728,0,334,0,36,12,380,000000482_000035666_c.png
2020,12,7,1,7,57,297400,0,319,0,38,33,382,000000483_000035733_c.png
2020,12,7,1,7,57,319975,0,324,0,36,39,382,000000484_000035799_c.png
2020,12,7,1,7,57,341743,0,337,0,36,39,382,000000485_000035866_c.png
2020,12,7,1,7,57,364820,0,332,0,38,38,382,000000486_000035933_c.png
2020,12,7,1,7,57,391225,0,334,0,36,36,382,000000487_000035999_c.png
2020,12,7,1,7,57,414002,0,318,0,38,35,382,000000488_000036066_c.png
2020,12,7,1,7,57,432146,0,336,18,218,37,382,000000489_000036133_c.png
2020,12,7,1,7,57,454065,0,336,0,36,32,382,000000490_000036199_c.png
2020,12,7,1,7,57,477848,0,323,0,38,38,382,000000491_000036266_c.png
2020,12,7,1,7,57,500622,0,334,0,36,36,382,000000492_000036333_c.png
2020,12,7,1,7,57,524773,0,319,0,36,35,382,000000493_000036399_c.png
2020,12,7,1,7,57,546352,0,337,34,217,36,382,000000494_000036466_c.png
2020,12,7,1,7,57,566482,0,321,17,218,39,381,000000495_000036533_c.png
2020,12,7,1,7,57,592427,0,337,0,38,38,382,000000496_000036599_c.png
2020,12,7,1,7,57,619059,0,318,0,38,37,382,000000497_000036666_c.png
2020,12,7,1,7,57,644787,0,336,0,36,38,382,000000498_000036733_c.png
2020,12,7,1,7,57,667175,0,307,0,38,38,382,000000499_000036799_c.png
2020,12,7,1,7,57,688918,0,318,0,36,35,382,000000500_000036866_c.png
2020,12,7,1,7,57,708547,0,320,18,224,35,382,000000501_000036933_c.png
2020,12,7,1,7,57,730397,0,325,0,38,35,382,000000502_000036999_c.png
2020,12,7,1,7,57,751738,0,337,0,36,39,381,000000503_000037066_c.png
2020,12,7,1,7,57,769100,0,321,17,218,39,381,000000504_000037133_c.png
2020,12,7,1,7,57,791280,0,321,0,38,35,382,000000505_000037199_c.png
2020,12,7,1,7,57,813685,0,338,0,36,39,382,000000506_000037266_c.png
2020,12,7,1,7,57,835856,0,317,0,36,40,381,000000507_000037333_c.png
2020,12,7,1,7,57,858607,0,338,0,41,40,381,000000508_000037399_c.png
2020,12,7,1,7,57,881427,0,319,0,36,37,382,000000509_000037466_c.png
2020,12,7,1,7,57,905168,0,334,0,36,36,382,000000510_000037533_c.png
2020,12,7,1,7,57,929635,0,321,0,38,38,382,000000511_000037599_c.png
2020,12,7,1,7,57,953066,0,323,0,36,37,382,000000512_000037666_c.png
2020,12,7,1,7,57,976668,0,324,0,36,35,382,000000513_000037733_c.png
2020,12,7,1,7,58,323,0,337,0,36,39,382,000000514_000037799_c.png
2020,12,7,1,7,58,24976,0,318,0,38,40,381,000000515_000037866_c.png
2020,12,7,1,7,58,48474,0,323,0,38,34,382,000000516_000037933_c.png
2020,12,7,1,7,58,71294,0,316,0,38,36,382,000000517_000037999_c.png
2020,12,7,1,7,58,95780,0,328,0,41,39,381,000000518_000038066_c.png
2020,12,7,1,7,58,121037,0,333,0,38,37,382,000000519_000038133_c.png
2020,12,7,1,7,58,145422,0,317,0,38,39,382,000000520_000038199_c.png
2020,12,7,1,7,58,168809,0,325,0,38,40,381,000000521_000038266_c.png
2020,12,7,1,7,58,192016,0,327,0,38,39,382,000000522_000038333_c.png
2020,12,7,1,7,58,213948,0,321,1,41,35,382,000000523_000038399_c.png
2020,12,7,1,7,58,236356,0,317,0,36,38,382,000000524_000038466_c.png
2020,12,7,1,7,58,258688,0,323,0,36,42,381,000000525_000038533_c.png
2020,12,7,1,7,58,282183,0,325,0,36,34,382,000000526_000038599_c.png
2020,12,7,1,7,58,304056,0,318,0,38,35,382,000000527_000039334_c.png
2020,12,7,1,7,58,326254,0,321,0,38,34,382,000000528_000039399_c.png
2020,12,7,1,7,58,348163,0,327,0,38,34,382,000000529_000039466_c.png
2020,12,7,1,7,58,377304,0,332,0,38,42,381,000000530_000039533_c.png
2020,12,7,1,7,58,403896,0,324,0,38,38,382,000000531_000039599_c.png
2020,12,7,1,7,58,429429,0,318,0,38,37,382,000000532_000039666_c.png
2020,12,7,1,7,58,453996,0,323,0,38,37,382,000000533_000039733_c.png
2020,12,7,1,7,58,478898,0,321,0,36,35,382,000000534_000039799_c.png
2020,12,7,1,7,58,502158,0,323,0,36,37,382,000000535_000039866_c.png
2020,12,7,1,7,58,526066,0,327,0,36,40,381,000000536_000039933_c.png
2020,12,7,1,7,58,548559,0,317,0,36,37,382,000000537_000039999_c.png
2020,12,7,1,7,58,567363,0,320,34,217,37,382,000000538_000040066_c.png
2020,12,7,1,7,58,591642,0,319,0,36,39,381,000000539_000040133_c.png
2020,12,7,1,7,58,615064,0,327,0,36,36,382,000000540_000040199_c.png
2020,12,7,1,7,58,639012,0,327,0,36,39,382,000000541_000040266_c.png
2020,12,7,1,7,58,663562,0,324,0,38,39,382,000000542_000040333_c.png
2020,12,7,1,7,58,686316,0,320,0,36,38,382,000000543_000040399_c.png
2020,12,7,1,7,58,710152,0,338,0,39,37,382,000000544_000040466_c.png
2020,12,7,1,7,58,732440,0,316,0,38,39,382,000000545_000040533_c.png
2020,12,7,1,7,58,756406,0,318,0,38,39,382,000000546_000040599_c.png
2020,12,7,1,7,58,783036,0,319,0,38,35,382,000000547_000040666_c.png
2020,12,7,1,7,58,810722,0,327,0,36,40,381,000000548_000040733_c.png
2020,12,7,1,7,58,835750,0,335,0,36,39,382,000000549_000040799_c.png
2020,12,7,1,7,58,859036,0,337,0,38,38,382,000000550_000040866_c.png
2020,12,7,1,7,58,880770,0,326,0,38,40,381,000000551_000040933_c.png
2020,12,7,1,7,58,902191,0,329,0,36,37,382,000000552_000040999_c.png
2020,12,7,1,7,58,923718,0,323,0,38,38,382,000000553_000041066_c.png
2020,12,7,1,7,58,945463,0,323,0,38,37,382,000000554_000041133_c.png
2020,12,7,1,7,58,967016,0,336,0,36,39,381,000000555_000041199_c.png
2020,12,7,1,7,58,988937,0,327,0,38,32,382,000000556_000041266_c.png
2020,12,7,1,7,59,10477,0,317,0,38,34,382,000000557_000041333_c.png
2020,12,7,1,7,59,29934,0,319,17,218,37,382,000000558_000041600_c.png
2020,12,7,1,7,59,49117,0,320,17,218,32,382,000000559_000041666_c.png
2020,12,7,1,7,59,71360,0,336,0,36,35,382,000000560_000041733_c.png
2020,12,7,1,7,59,95736,0,306,0,38,39,381,000000561_000041799_c.png
2020,12,7,1,7,59,119434,0,335,0,38,37,382,000000562_000041866_c.png
2020,12,7,1,7,59,143298,0,319,0,38,40,381,000000563_000041933_c.png
2020,12,7,1,7,59,167292,0,333,0,39,36,382,000000564_000041999_c.png
2020,12,7,1,7,59,191921,0,315,0,36,37,382,000000565_000042066_c.png
2020,12,7,1,7,59,215675,0,334,0,36,38,382,000000566_000042133_c.png
2020,12,7,1,7,59,238681,0,318,0,36,38,382,000000567_000042199_c.png
2020,12,7,1,7,59,263019,0,335,0,36,38,382,000000568_000042266_c.png
2020,12,7,1,7,59,286476,0,335,0,40,39,382,000000569_000042333_c.png
2020,12,7,1,7,59,310858,0,320,0,38,37,382,000000570_000042399_c.png
2020,12,7,1,7,59,333785,0,333,0,38,32,382,000000571_000042466_c.png
2020,12,7,1,7,59,356849,0,321,0,38,38,382,000000572_000042533_c.png
2020,12,7,1,7,59,385904,0,334,0,38,38,382,000000573_000042599_c.png
2020,12,7,1,7,59,413315,0,331,0,38,36,382,000000574_000042666_c.png
2020,12,7,1,7,59,434316,0,337,18,218,36,382,000000575_000042733_c.png
2020,12,7,1,7,59,452841,0,337,36,218,35,382,000000576_000042799_c.png
2020,12,7,1,7,59,475383,0,327,0,38,38,382,000000577_000042866_c.png
2020,12,7,1,7,59,497541,0,335,0,38,39,381,000000578_000043133_c.png
2020,12,7,1,7,59,519373,0,326,0,38,38,382,000000579_000043199_c.png
2020,12,7,1,7,59,541275,0,320,22,35,37,382,000000580_000043266_c.png
2020,12,7,1,7,59,562800,0,325,0,38,34,382,000000581_000043333_c.png
2020,12,7,1,7,59,584401,0,316,0,38,33,382,000000582_000043399_c.png
2020,12,7,1,7,59,606826,0,321,0,36,36,382,000000583_000043466_c.png
2020,12,7,1,7,59,630178,0,315,0,38,40,381,000000584_000043533_c.png
2020,12,7,1,7,59,651880,0,333,0,36,35,382,000000585_000043599_c.png
2020,12,7,1,7,59,674067,0,321,0,36,39,382,000000586_000043666_c.png
2020,12,7,1,7,59,695470,0,337,0,38,38,382,000000587_000043733_c.png
2020,12,7,1,7,59,716099,0,337,39,221,37,382,000000588_000043799_c.png
2020,12,7,1,7,59,737939,0,338,0,36,36,382,000000589_000043866_c.png
2020,12,7,1,7,59,760334,0,337,0,38,35,382,000000590_000043933_c.png
2020,12,7,1,7,59,781912,0,317,0,38,35,382,000000591_000043999_c.png
2020,12,7,1,7,59,803426,0,322,17,218,38,382,000000592_000044066_c.png
2020,12,7,1,7,59,824889,0,318,0,36,38,382,000000593_000044133_c.png
2020,12,7,1,7,59,846302,0,293,0,36,34,381,000000594_000045067_c.png
2020,12,7,1,7,59,863201,0,318,18,218,33,382,000000595_000045133_c.png
2020,12,7,1,7,59,884068,0,330,0,36,31,382,000000596_000045199_c.png
2020,12,7,1,7,59,903027,0,302,39,221,40,379,000000597_000045266_c.png
2020,12,7,1,7,59,923876,0,296,0,36,35,382,000000598_000045333_c.png
2020,12,7,1,7,59,944783,0,296,0,36,39,381,000000599_000045399_c.png
2020,12,7,1,7,59,965662,0,339,0,36,38,382,000000600_000045466_c.png
2020,12,7,1,7,59,982438,0,296,37,381,17,218,000000601_000045533_c.png
2020,12,7,1,8,0,1398,0,302,17,218,33,382,000000602_000045599_c.png
2020,12,7,1,8,0,18146,0,307,39,221,35,382,000000603_000045666_c.png
2020,12,7,1,8,0,34912,0,308,18,218,34,382,000000604_000045733_c.png
2020,12,7,1,8,0,51545,0,303,17,218,38,381,000000605_000045799_c.png
2020,12,7,1,8,0,71339,0,303,17,218,38,381,000000606_000045866_c.png
2020,12,7,1,8,0,90605,0,336,17,218,39,380,000000607_000045933_c.png
2020,12,7,1,8,0,107547,0,285,38,381,17,218,000000608_000045999_c.png
2020,12,7,1,8,0,126481,0,295,36,382,17,218,000000609_000046066_c.png
2020,12,7,1,8,0,147746,0,281,0,36,34,382,000000610_000046133_c.png
2020,12,7,1,8,0,164516,0,294,37,382,17,218,000000611_000046199_c.png
2020,12,7,1,8,0,183357,0,324,17,218,38,382,000000612_000046266_c.png
2020,12,7,1,8,0,204271,0,302,0,36,38,381,000000613_000046333_c.png
2020,12,7,1,8,0,221614,0,299,37,382,17,218,000000614_000046466_c.png
2020,12,7,1,8,0,238454,0,303,18,218,35,382,000000615_000046533_c.png
2020,12,7,1,8,0,255599,0,287,35,382,39,220,000000616_000046599_c.png
2020,12,7,1,8,0,274296,0,306,17,218,35,382,000000617_000046666_c.png
2020,12,7,1,8,0,291104,0,302,17,218,37,382,000000618_000046733_c.png
2020,12,7,1,8,0,307912,0,302,37,382,17,218,000000619_000046799_c.png
2020,12,7,1,8,0,329101,0,295,0,36,37,382,000000620_000046866_c.png
2020,12,7,1,8,0,345803,0,294,39,380,17,218,000000621_000046933_c.png
2020,12,7,1,8,0,369077,0,309,17,218,34,382,000000622_000046999_c.png
2020,12,7,1,8,0,395154,0,296,37,382,17,218,000000623_000047066_c.png
2020,12,7,1,8,0,422087,2,276,0,36,32,382,000000624_000047133_c.png
2020,12,7,1,8,0,441176,0,293,35,382,39,220,000000625_000047199_c.png
2020,12,7,1,8,0,458790,0,302,17,218,37,382,000000626_000047266_c.png
2020,12,7,1,8,0,475306,0,308,17,218,0,378,000000627_000047333_c.png
2020,12,7,1,8,0,491996,0,285,36,381,17,218,000000628_000047399_c.png
2020,12,7,1,8,0,508533,0,302,17,218,32,382,000000629_000047466_c.png
2020,12,7,1,8,0,524888,0,305,18,218,37,382,000000630_000047533_c.png
2020,12,7,1,8,0,543343,0,308,17,218,35,382,000000631_000047599_c.png
2020,12,7,1,8,0,560075,0,290,17,218,37,382,000000632_000047666_c.png
2020,12,7,1,8,0,580263,0,291,0,36,35,380,000000633_000047799_c.png
2020,12,7,1,8,0,596982,0,296,38,381,39,220,000000634_000047866_c.png
2020,12,7,1,8,0,613755,0,309,39,220,38,382,000000635_000047933_c.png
2020,12,7,1,8,0,631899,0,289,38,381,17,218,000000636_000047999_c.png
2020,12,7,1,8,0,649053,0,296,37,382,36,218,000000637_000048066_c.png
2020,12,7,1,8,0,666003,0,267,35,382,17,218,000000638_000048133_c.png
2020,12,7,1,8,0,682484,0,303,36,218,38,381,000000639_000048199_c.png
2020,12,7,1,8,0,701928,0,296,39,380,17,218,000000640_000048266_c.png
2020,12,7,1,8,0,719388,0,296,37,382,39,220,000000641_000048333_c.png
2020,12,7,1,8,0,736509,0,296,37,382,17,218,000000642_000048399_c.png
2020,12,7,1,8,0,754105,0,296,39,380,17,218,000000643_000048599_c.png
2020,12,7,1,8,0,773353,0,296,38,381,17,218,000000644_000048666_c.png
2020,12,7,1,8,0,794126,0,301,0,38,36,382,000000645_000048733_c.png
